id	sentiment	review
389	0	"An advertiser or maker of a recommendation can only choose to target advertisements to groups of users falling within criteria such as age, gender or location, or to target communities according to type, e.g"
390	0	cars or fashion
391	0	If you fall within one of the target groups you will receive an advert or recommendation.
392	0	"An advertiser or maker of recommendations may also choose to upload a list of emails, phone numbers and identities to our systems so that we (but not the adviser or maker of recommendations) can check for user matches"
393	0	 They will see the number of matches but not the matches themselves.
394	0	"Our selected third party partners with our permission, using their own ad servers, can show advertisements to you."
395	0	The Services may contain links to sites operated by third parties
396	0	We are not responsible for your data privacy when you access these links or engage with third party services and you should ensure you review the relevant third party's privacy statement which will govern your data privacy rights.
397	0	"We bear no liability for the actions of third parties which, as the result of your use of the internet or the Services, obtain access to your information in accordance with the confidentiality level selected by you."
398	0	"We bear no liability for the consequences of use of the information which, due to the Services nature, is available to any internet user."
399	0	We may  transfer and maintain on our servers or databases some of your personal information outside the European Economic Area (EEA) including in Russia.
400	0	The countries to which we transfer your data may not have the same data protection laws as your jurisdiction
401	0	We take reasonable cyber security measures and/or put in place the Standartd Contractual Clauses (e.g
